"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2016-17","Fall","CS","1114","Intro to Software Design","Leal","2.32","10.3","8.8","11.8","10.3","5.9","8.8","14.7","5.9","4.4","5.9","1.5","11.8","18","68","89511","  3"
"2018-19","Spring","CS","4264","Principles Computer Security","Wang","3.6","35.3","29.4","23.5","7.4","1.5","1.5","1.5","0","0","0","0","0","1","68","12825","  3"
"2019-20","Fall","CS","1044","Intro Prog in C","Stevens","3.12","39.7","14.7","4.4","10.3","5.9","8.8","7.4","1.5","0","0","0","7.4","1","68","82742","  3"
"2019-20","Spring","CS","3604","Professionalism in Computing","McCrickard","3.8","70.6","14.7","4.4","7.4","1.5","0","1.5","0","0","0","0","0","0","68","19678","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Esakia","3.83","73.5","11.8","5.9","7.4","1.5","0","0","0","0","0","0","0","2","68","13073","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Kotut","3.48","47.1","17.6","13.2","8.8","2.9","1.5","4.4","0","2.9","0","0","1.5","1","68","13076","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.63","47.1","22.1","11.8","11.8","5.9","0","1.5","0","0","0","0","0","2","68","83049","  3"
"2021-22","Spring","CS","1044","Intro Prog in C","Stevens","3.16","42.6","10.3","13.2","5.9","5.9","5.9","4.4","1.5","4.4","0","0","5.9","4","68","13171","  3"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Cao","3.52","42.6","14.7","13.2","23.5","2.9","0","0","1.5","1.5","0","0","0","2","68","13199","  3"
"2021-22","Spring","CS","4114","Formal Languages","Shaffer","3.32","32.4","14.7","7.4","20.6","14.7","7.4","2.9","0","0","0","0","0","1","68","13298","  3"
"2021-22","Spring","CS","4264","Principles Computer Security","Chung","3.52","58.8","7.4","10.3","5.9","1.5","8.8","5.9","0","1.5","0","0","0","1","68","13300","  3"
"2014-15","Fall","CS","2506","Intro to Computer Organization","Lee","2.43","10.1","2.9","7.2","23.2","2.9","4.3","34.8","0","5.8","2.9","0","5.8","11","69","82142","  3"
"2015-16","Spring","CS","3724","Human-Computr Intrctn","Harrison","3.69","46.4","30.4","14.5","4.3","0","4.3","0","0","0","0","0","0","1","69","12531","  3"
"2016-17","Fall","CS","2104","Intro to Problem Solving in CS","Barnette","2.94","1.4","20.3","14.5","24.6","20.3","4.3","10.1","2.9","1.4","0","0","0","2","69","82442","  3"
"2016-17","Fall","CS","1114","Intro to Software Design","Irwin","2.18","5.8","4.3","8.7","10.1","14.5","8.7","15.9","7.2","2.9","10.1","2.9","8.7","12","69","88734","  3"
"2017-18","Fall","CS","2104","Intro to Problem Solving in CS","Barnette","2.92","0","15.9","20.3","24.6","17.4","8.7","10.1","2.9","0","0","0","0","1","69","82535","  3"
"2019-20","Spring","CS","1114","Intro to Software Design","Kotut","3.08","13","14.5","30.4","14.5","8.7","11.6","1.4","1.4","1.4","0","1.4","1.4","0","69","12932","  3"
"2019-20","Spring","CS","1114","Intro to Software Design","Kotut","2.99","13","10.1","20.3","20.3","17.4","10.1","4.3","0","0","1.4","1.4","1.4","1","69","12933","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","McPherson","3.75","68.1","14.5","7.2","5.8","2.9","0","0","0","0","0","0","1.4","0","69","82970","  3"
"2020-21","Spring","CS","4264","Principles Computer Security","Chung","3.38","44.9","14.5","13","5.8","7.2","1.4","10.1","0","0","1.4","0","1.4","1","69","13176","  3"
"2020-21","Spring","CS","4604","Int Data Base Mgt Sys","Chen","3.18","15.9","20.3","23.2","14.5","13","7.2","1.4","1.4","0","1.4","0","1.4","0","69","13178","  3"
"2021-22","Fall","CS","1114","Intro to Software Design","Barnette","1.94","7.2","4.3","5.8","14.5","5.8","18.8","2.9","4.3","4.3","8.7","0","23.2","39","69","83038","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.31","34.8","14.5","21.7","11.6","1.4","10.1","0","1.4","1.4","0","0","2.9","0","69","83050","  3"
"2021-22","Fall","CS","3724","Human-Computr Intrctn","Kulak","3.3","20.3","26.1","17.4","15.9","8.7","4.3","4.3","2.9","0","0","0","0","0","69","83119","  3"
"2014-15","Fall","CS","2505","Intro Computer Organization","McQuain","2.74","17.1","0","11.4","24.3","8.6","7.1","27.1","0","0","1.4","0","2.9","9","70","82141","  3"
"2017-18","Fall","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.49","42.9","24.3","12.9","11.4","0","1.4","1.4","2.9","0","0","0","2.9","0","70","82594","  3"
"2018-19","Spring","CS","1064","Intro to Programming in Python","Davis","3.23","55.7","0","0","21.4","0","0","15.7","0","0","4.3","0","2.9","2","70","12750","  3"
"2019-20","Fall","CS","1014","Intro Computational Thinking","Gusukuma","3.06","28.6","20","14.3","17.1","1.4","1.4","1.4","0","4.3","0","5.7","5.7","1","70","82740","  3"
"2019-20","Spring","CS","1064","Intro to Programming in Python","Powell","3.87","77.1","12.9","5.7","2.9","1.4","0","0","0","0","0","0","0","0","70","12917","  3"
"2020-21","Fall","CS","4114","Formal Languages","Mohammed","3.54","55.7","12.9","12.9","4.3","4.3","2.9","2.9","2.9","0","0","0","1.4","0","70","83038","  3"
"2018-19","Fall","CS","3704","Intermed Software Des","Edmison","3.78","57.7","28.2","8.5","2.8","1.4","0","1.4","0","0","0","0","0","0","71","82716","  3"
"2018-19","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.32","33.8","9.9","22.5","14.1","8.5","2.8","4.2","2.8","0","1.4","0","0","2","71","12804","  3"
"2019-20","Fall","CS","1064","Intro to Programming in Python","Wenskovitch","3.83","85.9","0","0","11.3","0","0","2.8","0","0","0","0","0","1","71","82753","  3"
"2019-20","Fall","CS","3214","Computer Systems","McQuain","2.63","12.7","5.6","4.2","28.2","9.9","2.8","21.1","4.2","2.8","7","0","1.4","2","71","82819","  3"
"2019-20","Fall","CS","3724","Human-Computr Intrctn","Harrison","3.41","25.4","32.4","18.3","8.5","7","1.4","5.6","0","0","0","0","1.4","0","71","82831","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Roth","3.74","67.6","15.5","2.8","5.6","5.6","1.4","0","0","1.4","0","0","0","0","71","82968","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.74","69","11.3","7","9.9","1.4","0","0","0","0","0","0","1.4","0","71","82969","  3"
"2021-22","Fall","CS","1044","Intro Prog in C","Stevens","3.35","45.1","15.5","8.5","7","8.5","7","1.4","2.8","0","1.4","0","2.8","2","71","83015","  3"
"2021-22","Spring","CS","2064","Intermediate Prog in Python","Wenskovitch","3.2","45.1","1.4","5.6","18.3","12.7","1.4","7","2.8","0","4.2","0","1.4","1","71","20325","  3"
"2014-15","Fall","CS","3114","Data Structures and Algorithms","Shaffer","2.79","25","9.7","13.9","9.7","4.2","6.9","12.5","5.6","1.4","2.8","2.8","5.6","15","72","82147","  3"
"2017-18","Fall","CS","4264","Principles Computer Security","Hicks","3.5","27.8","30.6","15.3","16.7","6.9","2.8","0","0","0","0","0","0","2","72","82579","  3"
"2018-19","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.49","27.8","26.4","16.7","23.6","4.2","0","1.4","0","0","0","0","0","0","72","82671","  3"
"2018-19","Fall","CS","1064","Intro to Programming in Python","Ahmadian","3.57","72.2","0","0","19.4","0","0","2.8","0","0","4.2","0","1.4","3","72","89530","  3"
"2019-20","Fall","CS","2104","Intro to Problem Solving in CS","Powell","3.36","18.1","29.2","20.8","18.1","6.9","2.8","2.8","1.4","0","0","0","0","2","72","82774","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Sullivan","2.94","15.3","13.9","16.7","18.1","9.7","5.6","13.9","0","2.8","1.4","1.4","1.4","18","72","83103","  3"
"2017-18","Fall","CS","5644","Machine Learning with Big Data","Ramakrishnan","3.56","37","24.7","20.5","9.6","6.8","0","0","0","1.4","0","0","0","0","73","82614","  3"
"2017-18","Spring","CS","1064","Intro to Programming in Python","Apostolellis","3.16","56.2","0","0","20.5","0","0","12.3","0","0","5.5","0","5.5","7","73","20204","  3"
"2018-19","Fall","CS","2104","Intro to Problem Solving in CS","Ellis","3.63","35.6","32.9","16.4","12.3","2.7","0","0","0","0","0","0","0","0","73","82673","  3"
"2018-19","Spring","CS","2506","Intro to Computer Organization","Jian","2.5","4.1","8.2","8.2","17.8","13.7","6.8","28.8","4.1","0","5.5","0","2.7","9","73","12790","  3"
"2018-19","Spring","CS","4604","Int Data Base Mgt Sys","Quintin","2.9","9.6","6.8","21.9","28.8","4.1","15.1","4.1","6.8","1.4","0","0","1.4","2","73","12828","  3"
"2019-20","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.58","35.6","34.2","19.2","2.7","1.4","2.7","2.7","0","1.4","0","0","0","1","73","82773","  3"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.74","64.4","12.3","8.2","12.3","1.4","1.4","0","0","0","0","0","0","0","73","13006","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Emebo","3.24","23.3","17.8","21.9","19.2","2.7","9.6","1.4","1.4","0","0","1.4","1.4","0","73","83047","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Emebo","3.2","24.7","17.8","17.8","26","1.4","0","4.1","2.7","1.4","0","0","4.1","2","73","83048","  3"
"2021-22","Fall","CS","5704","Software Engineering","Kulczycki","3.68","67.1","6.8","5.5","12.3","5.5","0","1.4","0","1.4","0","0","0","0","73","83228","  3"
"2021-22","Spring","CS","2505","Intro Computer Organization","McQuain","2.56","15.1","1.4","4.1","30.1","2.7","4.1","30.1","1.4","1.4","4.1","1.4","4.1","4","73","13225","  3"
"2021-22","Spring","CS","3114","Data Structures and Algorithms","Sullivan","3.02","34.2","11","9.6","9.6","5.5","11","8.2","1.4","2.7","1.4","0","5.5","12","73","20328","  3"
"2015-16","Fall","CS","2505","Intro Computer Organization","Monti","2.88","16.2","14.9","10.8","29.7","4.1","5.4","5.4","2.7","1.4","2.7","0","6.8","10","74","82177","  3"
"2015-16","Spring","CS","2505","Intro Computer Organization","Monti","2.67","6.8","5.4","6.8","41.9","5.4","5.4","16.2","4.1","4.1","0","0","4.1","5","74","12515","  3"
"2017-18","Spring","CS","1014","Intro Computational Thinking","Kafura","3.34","47.3","13.5","10.8","12.2","1.4","4.1","2.7","2.7","0","0","0","5.4","1","74","12654","  3"
"2021-22","Fall","CS","1054","Intro to Programming in Java","Gusukuma","3.27","47.3","8.1","10.8","10.8","6.8","1.4","5.4","4.1","0","0","1.4","4.1","7","74","83019","  3"
"2021-22","Spring","CS","4104","Data and Algorithm Analysis","Hamouda","3.19","10.8","24.3","21.6","21.6","9.5","5.4","2.7","2.7","1.4","0","0","0","0","74","13296","  3"
"2013-14","Spring","CS","3114","Data Structures and Algorithms","North","2.87","16","18.7","12","16","9.3","4","14.7","0","0","2.7","0","6.7","8","75","12236","  3"
"2017-18","Spring","CS","3114","Data Structures and Algorithms","Raghvendra","2.86","14.7","10.7","10.7","25.3","6.7","6.7","21.3","0","0","0","1.3","2.7","1","75","12721","  3"
"2018-19","Spring","CS","1044","Intro Prog in C","Stevens","2.87","36","13.3","10.7","8","4","2.7","4","1.3","1.3","5.3","0","13.3","4","75","12737","  3"
"2018-19","Spring","CS","3214","Computer Systems","Butt","2.98","17.3","5.3","13.3","33.3","8","10.7","5.3","4","0","1.3","0","1.3","2","75","12807","  3"
"2019-20","Spring","CS","2505","Intro Computer Organization","Wenskovitch","3.57","48","18.7","13.3","13.3","2.7","1.3","0","0","0","1.3","0","1.3","1","75","12957","  3"
"2012-13","Spring","CS","2505","Intro Computer Organization","McQuain","2.63","15.8","3.9","6.6","32.9","5.3","1.3","17.1","0","2.6","6.6","5.3","2.6","2","76","12101","  3"
"2017-18","Fall","CS","3304","Comparative Languages","Tilevich","3.08","19.7","15.8","15.8","26.3","6.6","2.6","1.3","5.3","1.3","2.6","0","2.6","1","76","82563","  3"
"2018-19","Fall","CS","2506","Intro to Computer Organization","Lee","2.6","17.1","5.3","0","19.7","17.1","11.8","10.5","3.9","5.3","5.3","0","3.9","6","76","82691","  3"
"2019-20","Fall","CS","4104","Data and Algorithm Analysis","Heath","3.32","25","18.4","19.7","25","5.3","0","2.6","2.6","0","0","0","1.3","1","76","82836","  3"
"2021-22","Fall","CS","3604","Professionalism in Computing","Dunlap","3.82","82.9","6.6","3.9","1.3","1.3","1.3","0","0","0","1.3","1.3","0","0","76","83109","  3"
"2012-13","Spring","CS","2506","Intro to Computer Organization","McQuain","2.33","6.5","6.5","7.8","23.4","7.8","6.5","19.5","0","1.3","5.2","7.8","7.8","9","77","12103","  3"
"2017-18","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.53","7.8","6.5","10.4","24.7","5.2","9.1","23.4","0","0","6.5","1.3","5.2","7","77","12722","  3"
"2020-21","Fall","CS","3604","Professionalism in Computing","Dunlap","3.78","77.9","7.8","2.6","6.5","0","1.3","2.6","0","0","1.3","0","0","0","77","83025","  3"
"2020-21","Spring","CS","3604","Professionalism in Computing","Dunlap","3.83","75.3","16.9","1.3","1.3","2.6","0","1.3","0","0","1.3","0","0","0","77","13158","  3"
"2021-22","Fall","CS","5024","Ethics & Professionalism in CS","Farghally","3.9","90.9","5.2","1.3","0","0","0","1.3","0","0","0","0","1.3","0","77","83199","  3"
"2015-16","Spring","CS","3744","Intro GUI Programming/Graphics","Luther","3.33","34.6","20.5","12.8","10.3","6.4","10.3","2.6","0","0","0","0","2.6","2","78","12533","  3"
"2016-17","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.65","15.4","12.8","3.8","16.7","6.4","5.1","28.2","0","2.6","2.6","2.6","3.8","7","78","12602","  3"
"2016-17","Spring","CS","4624","Multimedia/Hypertext","Fox","3.08","17.9","11.5","15.4","15.4","21.8","9","5.1","3.8","0","0","0","0","0","78","12621","  3"
"2018-19","Spring","CS","3304","Comparative Languages","Poursardar","3.43","42.3","15.4","16.7","12.8","0","6.4","2.6","0","0","3.8","0","0","0","78","12809","  3"
"2019-20","Spring","CS","3604","Professionalism in Computing","Dunlap","3.9","79.5","14.1","2.6","2.6","1.3","0","0","0","0","0","0","0","0","78","13015","  3"
"2014-15","Spring","CS","2505","Intro Computer Organization","McQuain","2.53","5.1","7.6","2.5","21.5","17.7","3.8","34.2","0","2.5","2.5","1.3","1.3","12","79","12281","  3"
"2016-17","Spring","CS","4104","Data and Algorithm Analysis","Shaffer","3.04","19","19","7.6","21.5","10.1","6.3","10.1","1.3","1.3","0","2.5","1.3","0","79","12616","  3"
"2017-18","Fall","CS","4104","Data and Algorithm Analysis","Heath","2.77","10.1","11.4","10.1","12.7","15.2","15.2","19","3.8","0","2.5","0","0","2","79","82576","  3"
"2017-18","Spring","CS","4624","Multimedia/Hypertext","Fox","3.46","27.8","24.1","25.3","13.9","2.5","2.5","2.5","1.3","0","0","0","0","0","79","12745","  3"
"2018-19","Fall","CS","2104","Intro to Problem Solving in CS","Ellis","3.38","30.4","24.1","21.5","7.6","3.8","7.6","1.3","1.3","1.3","0","0","1.3","1","79","82672","  3"
"2018-19","Fall","CS","3214","Computer Systems","McQuain","2.74","10.1","10.1","11.4","19","15.2","3.8","21.5","2.5","2.5","1.3","0","2.5","6","79","82707","  3"
"2018-19","Fall","CS","3604","Professionalism in Computing","Dunlap","3.79","72.2","12.7","6.3","3.8","1.3","2.5","1.3","0","0","0","0","0","1","79","82711","  3"
"2020-21","Spring","CS","1044","Intro Prog in C","Stevens","3.35","38","24.1","6.3","8.9","7.6","5.1","6.3","0","1.3","0","0","2.5","2","79","13047","  3"
"2020-21","Spring","CS","3744","Intro GUI Programming/Graphics","Gusukuma","3.35","46.8","15.2","12.7","6.3","2.5","3.8","5.1","0","1.3","2.5","1.3","2.5","6","79","13170","  3"
"2021-22","Spring","CS","4604","Int Data Base Mgt Sys","Hamouda","3.59","44.3","22.8","16.5","7.6","1.3","7.6","0","0","0","0","0","0","1","79","13304","  3"
"2021-22","Spring","CS","4624","Multimedia/Hypertext","Fox","3.55","41.8","25.3","12.7","8.9","5.1","3.8","1.3","0","0","1.3","0","0","0","79","13305","  3"
"2016-17","Fall","CS","3724","Human-Computr Intrctn","Bowman","3.63","35","37.5","16.3","7.5","2.5","0","0","0","1.3","0","0","0","0","80","82473","  3"
"2017-18","Fall","CS","3744","Intro GUI Programming/Graphics","Gracanin","3.27","31.3","25","11.3","10","8.8","3.8","2.5","1.3","2.5","0","0","3.8","4","80","82574","  3"
"2018-19","Fall","CS","3304","Comparative Languages","Meng","2.61","5","7.5","16.3","12.5","16.3","17.5","7.5","8.8","0","6.3","2.5","0","4","80","82709","  3"
"2018-19","Spring","CS","4104","Data and Algorithm Analysis","Heath","2.62","12.5","8.8","11.3","10","11.3","11.3","16.3","8.8","6.3","1.3","0","2.5","2","80","12823","  3"
"2020-21","Spring","CS","3304","Comparative Languages","McPherson","3.46","58.8","10","6.3","7.5","7.5","2.5","1.3","0","0","2.5","0","3.8","0","80","13156","  3"
"2020-21","Spring","CS","3604","Professionalism in Computing","Dunlap","3.91","81.3","13.8","2.5","1.3","1.3","0","0","0","0","0","0","0","0","80","13160","  3"
"2020-21","Spring","CS","5254","Mobile Application Development","Kulczycki","3.64","58.8","13.8","10","10","3.8","0","2.5","0","0","0","0","1.3","0","80","13289","  3"
"2015-16","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","2.65","12.3","3.7","11.1","13.6","12.3","19.8","9.9","9.9","4.9","2.5","0","0","0","81","82198","  3"
"2016-17","Spring","CS","3604","Professionalism in Computing","Dunlap","3.71","79","7.4","3.7","3.7","1.2","0","0","0","0","1.2","0","3.7","1","81","12609","  3"
"2018-19","Spring","CS","3604","Professionalism in Computing","Dunlap","3.87","81.5","12.3","0","0","3.7","1.2","0","1.2","0","0","0","0","0","81","12812","  3"
"2018-19","Spring","CS","3724","Human-Computr Intrctn","Harrison","3.79","74.1","13.6","3.7","3.7","2.5","0","1.2","0","0","0","0","1.2","3","81","12819","  3"
"2020-21","Fall","CS","1054","Intro to Programming in Java","Farghally","2.9","21","14.8","16","11.1","4.9","7.4","13.6","2.5","1.2","0","2.5","4.9","1","81","82936","  3"
"2021-22","Fall","CS","5244","Web Application Development","Kulczycki","3.86","76.5","12.3","4.9","4.9","1.2","0","0","0","0","0","0","0","0","81","83207","  3"
"2017-18","Fall","CS","2506","Intro to Computer Organization","McQuain","2.75","7.3","3.7","8.5","47.6","8.5","1.2","13.4","3.7","1.2","1.2","0","3.7","5","82","82552","  3"
"2017-18","Spring","CS","3114","Data Structures and Algorithms","Raghvendra","2.85","17.1","8.5","12.2","13.4","19.5","4.9","19.5","0","0","1.2","1.2","2.4","2","82","19228","  3"
"2018-19","Spring","CS","4114","Formal Languages","Mohammed","2.92","13.4","12.2","14.6","26.8","7.3","4.9","9.8","3.7","2.4","4.9","0","0","0","82","12824","  3"
"2019-20","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.56","34.1","34.1","14.6","3.7","8.5","2.4","2.4","0","0","0","0","0","0","82","82775","  3"
"2020-21","Fall","CS","3604","Professionalism in Computing","Dunlap","3.75","73.2","8.5","9.8","2.4","1.2","1.2","1.2","0","0","2.4","0","0","1","82","83026","  3"
"2020-21","Fall","CS","3704","Intermed Software Des","Servant Cortes","3.89","87.8","6.1","3.7","0","0","1.2","0","0","0","0","0","1.2","0","82","83031","  3"
